Ticket #,Symbol,Volume,Open,Close,B/S,Sold,Bought,Gross P/L,Rollover,Net P/L,Created By
19916579,GBP/CAD,1000,7/31/15 6:44 PM,8/7/15 6:53 PM,B,2.03122,2.04238,-5.49,0.0,-5.49,7510123538
19983647,AUD/USD,1000,8/7/15 6:50 PM,8/21/15 7:00 PM,B,0.73295,0.74147,-5.43,0.26,-5.17,7510123538
19983660,GBP/CAD,1000,8/7/15 6:53 PM,8/14/15 7:56 PM,S,2.03127,2.04696,-7.67,-0.05,-7.72,7510123538
19983668,EUR/AUD,1000,8/7/15 6:55 PM,8/14/15 7:58 PM,S,1.47962,1.50687,-12.85,0.2,-12.65,7510123538
19983705,GBP/AUD,1000,8/7/15 6:56 PM,8/14/15 7:59 PM,S,2.08834,2.12126,-15.52,0.2,-15.32,7510123538
20090706,EUR/USD,1000,8/14/15 7:45 PM,8/21/15 7:00 PM,S,1.11165,1.13589,-15.44,0.06,-15.38,7510123538
20090712,EUR/JPY,1000,8/14/15 7:47 PM,8/21/15 7:00 PM,B,138.875,138.166,3.69,-0.04,3.65,7510123538
20090713,GBP/JPY,1000,8/14/15 7:48 PM,8/21/15 7:00 PM,B,191.907,194.499,-13.51,0.06,-13.45,7510123538
20090717,EUR/CAD,1000,8/14/15 7:48 PM,8/21/15 7:00 PM,B,1.49474,1.45378,19.83,-0.13,19.7,7510123538
20090731,GBP/CAD,1000,8/14/15 7:56 PM,8/21/15 7:00 PM,B,2.06551,2.04696,8.98,-0.01,8.97,7510123538
20090736,EUR/AUD,1000,8/14/15 7:58 PM,8/21/15 7:00 PM,B,1.54929,1.5069,19.8,-0.42,19.38,7510123538
20090741,GBP/AUD,1000,8/14/15 8:00 PM,8/21/15 7:00 PM,B,2.14092,2.12211,8.79,-0.42,8.37,7510123538
20164726,EUR/USD,1000,8/21/15 7:05 PM,8/25/15 6:48 PM,B,1.14344,1.13523,5.23,-0.02,5.21,7510123538
20164757,GBP/USD,1000,8/21/15 7:11 PM,8/26/15 5:16 PM,B,1.5479,1.57003,-14.3,0.03,-14.27,7510123538
20164759,USD/JPY,1000,8/21/15 7:11 PM,8/25/15 6:51 PM,S,122.285,119.646,14.06,-0.02,14.04,7510123538
20164765,USD/CAD,1000,8/21/15 7:12 PM,8/25/15 6:53 PM,B,1.33373,1.3159,8.52,-0.02,8.5,7510123538
20164768,AUD/USD,1000,8/21/15 7:13 PM,8/26/15 5:22 PM,S,0.73305,0.70762,16.43,-0.09,16.34,7510123538
20164770,NZD/USD,1000,8/21/15 7:13 PM,8/24/15 7:30 PM,B,0.65118,0.66877,-11.17,0.02,-11.15,7510123538
20164772,EUR/JPY,1000,8/21/15 7:14 PM,8/24/15 7:30 PM,B,137.58,138.901,-7.05,-0.01,-7.06,7510123538
20164779,GBP/JPY,1000,8/21/15 7:15 PM,8/25/15 6:58 PM,S,192.03,187.828,22.37,-0.04,22.33,7510123538
20164781,EUR/CAD,1000,8/21/15 7:15 PM,8/25/15 6:59 PM,B,1.52502,1.49408,14.79,-0.04,14.75,7510123538
20164783,GBP/CAD,1000,8/21/15 7:15 PM,8/25/15 7:00 PM,B,2.09227,2.06587,12.62,0.0,12.62,7510123538
20164794,EUR/AUD,1000,8/21/15 7:18 PM,8/25/15 7:00 PM,B,1.59625,1.54888,21.63,-0.12,21.51,7510123538
20164799,GBP/AUD,1000,8/21/15 7:18 PM,8/25/15 7:01 PM,B,2.1899,2.1416,22.06,-0.12,21.94,7510123538
20193068,EUR/USD,1000,8/24/15 7:27 PM,8/25/15 6:48 PM,B,1.14346,1.15681,-8.51,-0.01,-8.52,7510123538
20193076,USD/JPY,1000,8/24/15 7:28 PM,8/25/15 6:51 PM,S,118.955,119.645,-3.68,-0.01,-3.69,7510123538
20193093,AUD/USD,1000,8/24/15 7:29 PM,8/26/15 5:22 PM,S,0.71847,0.7076,7.02,-0.06,6.96,7510123538
20193121,NZD/USD,1000,8/24/15 7:30 PM,8/26/15 5:27 PM,S,0.65118,0.64175,6.09,-0.1,5.99,7510123538
20193143,EUR/JPY,1000,8/24/15 7:30 PM,8/25/15 6:57 PM,B,136.884,137.58,-3.71,-0.01,-3.72,7510123538
20193167,GBP/JPY,1000,8/24/15 7:31 PM,8/27/15 7:22 PM,S,187.254,186.319,5.02,-0.11,4.91,7510123538
20193180,EUR/CAD,1000,8/24/15 7:32 PM,8/26/15 5:31 PM,B,1.51821,1.53043,-5.93,-0.04,-5.97,7510123538
20193195,GBP/CAD,1000,8/24/15 7:33 PM,8/25/15 7:00 PM,B,2.09224,2.08386,4.01,0.0,4.01,7510123538
20193208,EUR/AUD,1000,8/24/15 7:34 PM,8/25/15 7:01 PM,B,1.59623,1.60823,-5.48,-0.06,-5.54,7510123538
20193227,GBP/AUD,1000,8/24/15 7:35 PM,8/27/15 7:28 PM,B,2.14944,2.19038,-19.05,-0.35,-19.4,7510123538
20217252,EUR/USD,1000,8/25/15 6:48 PM,8/26/15 5:15 PM,B,1.1383,1.14382,-3.56,-0.01,-3.57,7510123538
20217277,USD/JPY,1000,8/25/15 6:51 PM,8/27/15 6:58 PM,S,119.628,121.062,-7.69,-0.03,-7.72,7510123538
20217309,USD/CAD,1000,8/25/15 6:53 PM,8/27/15 6:57 PM,B,1.32187,1.33395,-5.93,-0.03,-5.96,7510123538
20217388,EUR/JPY,1000,8/25/15 6:57 PM,8/26/15 5:29 PM,B,135.683,136.907,-6.64,-0.01,-6.65,7510123538
20217421,GBP/CAD,1000,8/25/15 7:00 PM,8/26/15 5:33 PM,B,2.06169,2.09253,-14.96,0.0,-14.96,7510123538
20217427,EUR/AUD,1000,8/25/15 7:01 PM,8/27/15 7:26 PM,B,1.56777,1.59653,-13.39,-0.24,-13.63,7510123538
20237026,EUR/USD,1000,8/26/15 5:15 PM,8/27/15 6:58 PM,B,1.1253,1.13834,-8.46,-0.04,-8.5,7510123538
20237087,GBP/USD,1000,8/26/15 5:16 PM,8/27/15 6:58 PM,B,1.5408,1.5477,-4.48,0.02,-4.46,7510123538
20237165,AUD/USD,1000,8/26/15 5:22 PM,8/27/15 7:03 PM,S,0.70733,0.71686,-6.18,-0.09,-6.27,7510123538
20237226,NZD/USD,1000,8/26/15 5:27 PM,8/27/15 7:12 PM,S,0.64156,0.64669,-3.33,-0.14,-3.47,7510123538
20237240,EUR/JPY,1000,8/26/15 5:29 PM,8/28/15 7:03 PM,S,135.675,135.875,-1.07,0.01,-1.06,7510123538
20237250,GBP/JPY,1000,8/26/15 5:30 PM,8/27/15 7:22 PM,S,184.27,186.318,-10.99,-0.07,-11.06,7510123538
20237272,EUR/CAD,1000,8/26/15 5:31 PM,8/27/15 7:24 PM,B,1.48756,1.51854,-15.2,-0.05,-15.25,7510123538
20237299,GBP/CAD,1000,8/26/15 5:33 PM,8/28/15 7:03 PM,S,2.0619,2.03525,13.09,-0.02,13.07,7510123538
20237318,EUR/AUD,1000,8/26/15 5:34 PM,8/27/15 7:26 PM,B,1.56777,1.60986,-19.6,-0.18,-19.78,7510123538
20254866,USD/CAD,1000,8/27/15 6:57 PM,8/28/15 7:03 PM,S,1.32162,1.32204,-0.21,0.0,-0.21,7510123538
20254873,EUR/USD,1000,8/27/15 6:58 PM,8/28/15 7:03 PM,B,1.11968,1.12541,-3.72,-0.01,-3.73,7510123538
20254875,GBP/USD,1000,8/27/15 6:58 PM,8/28/15 7:03 PM,S,1.54084,1.53944,0.91,-0.01,0.9,7510123538
20254877,USD/JPY,1000,8/27/15 6:58 PM,8/28/15 7:03 PM,S,121.055,121.34,-1.53,-0.01,-1.54,7510123538
20254916,AUD/USD,1000,8/27/15 7:03 PM,8/28/15 7:03 PM,B,0.71621,0.71685,-0.42,0.01,-0.41,7510123538
20254987,NZD/USD,1000,8/27/15 7:12 PM,8/27/15 7:20 PM,B,0.64646,0.64669,-0.15,0.0,-0.15,7510123538
20255074,NZD/USD,1000,8/27/15 7:20 PM,8/28/15 7:03 PM,S,0.64648,0.64603,0.29,-0.05,0.24,7510123538
20255113,GBP/JPY,1000,8/27/15 7:22 PM,8/28/15 7:03 PM,S,186.295,186.791,-2.66,-0.02,-2.68,7510123538
20255118,EUR/CAD,1000,8/27/15 7:24 PM,8/28/15 7:03 PM,B,1.48023,1.48787,-3.75,-0.02,-3.77,7510123538
20255126,GBP/CAD,1000,8/27/15 7:25 PM,8/28/15 7:03 PM,S,2.03688,2.03525,0.8,0.0,0.8,7510123538
20255151,EUR/AUD,1000,8/27/15 7:26 PM,8/28/15 7:03 PM,B,1.56316,1.56805,-2.28,-0.06,-2.34,7510123538
20255189,GBP/AUD,1000,8/27/15 7:28 PM,8/28/15 7:03 PM,S,2.14952,2.14939,0.06,0.03,0.09,7510123538
20269802,EUR/USD,1000,8/28/15 7:06 PM,9/1/15 8:03 PM,S,1.11915,1.12961,-6.83,0.02,-6.81,7510123538
20269804,GBP/USD,1000,8/28/15 7:06 PM,9/3/15 7:50 PM,S,1.53921,1.52602,8.64,-0.05,8.59,7510123538
20269806,USD/JPY,1000,8/28/15 7:07 PM,9/3/15 7:50 PM,S,121.378,120.051,7.24,-0.06,7.18,7510123538
20269809,USD/CAD,1000,8/28/15 7:07 PM,9/4/15 1:55 PM,S,1.32198,1.32288,-0.45,0.0,-0.45,7510123538
20269812,AUD/USD,1000,8/28/15 7:07 PM,9/3/15 7:51 PM,S,0.716,0.70194,9.21,-0.22,8.99,7510123538
20269815,NZD/USD,1000,8/28/15 7:07 PM,9/3/15 7:51 PM,S,0.6456,0.63993,3.72,-0.29,3.43,7510123538
20269816,EUR/JPY,1000,8/28/15 7:07 PM,9/4/15 1:55 PM,S,135.813,132.536,18.11,0.01,18.12,7510123538
20269818,GBP/JPY,1000,8/28/15 7:07 PM,9/3/15 7:52 PM,S,186.794,183.185,19.7,-0.11,19.59,7510123538
20269819,EUR/CAD,1000,8/28/15 7:08 PM,9/1/15 8:11 PM,S,1.47953,1.49229,-6.31,0.02,-6.29,7510123538
20269820,GBP/CAD,1000,8/28/15 7:08 PM,9/3/15 7:53 PM,S,2.03508,2.01368,10.63,-0.02,10.61,7510123538
20269823,EUR/AUD,1000,8/28/15 7:08 PM,8/31/15 6:49 PM,S,1.56282,1.57769,-6.9,0.03,-6.87,7510123538
20269824,GBP/AUD,1000,8/28/15 7:08 PM,9/1/15 8:12 PM,S,2.14878,2.17843,-13.61,0.03,-13.58,7510123538
20281855,NZD/USD,1000,8/31/15 6:34 PM,9/4/15 1:55 PM,S,0.63533,0.63296,1.56,-0.29,1.27,7510123538
20281922,GBP/CAD,1000,8/31/15 6:44 PM,9/2/15 8:30 PM,S,2.02505,2.03253,-3.68,-0.01,-3.69,7510123538
20281972,EUR/AUD,1000,8/31/15 6:50 PM,9/1/15 8:12 PM,S,1.57731,1.60601,-13.18,0.03,-13.15,7510123538
20301411,EUR/USD,1000,9/1/15 8:03 PM,9/4/15 1:55 PM,S,1.12947,1.11429,9.98,0.04,10.02,7510123538
20301421,GBP/USD,1000,9/1/15 8:05 PM,9/4/15 1:55 PM,S,1.5313,1.52149,6.45,-0.05,6.4,7510123538
20301445,USD/JPY,1000,9/1/15 8:07 PM,9/4/15 1:55 PM,S,119.769,118.947,4.54,-0.05,4.49,7510123538
20301453,AUD/USD,1000,9/1/15 8:08 PM,9/4/15 1:55 PM,S,0.70283,0.69405,5.77,-0.19,5.58,7510123538
20301458,GBP/JPY,1000,9/1/15 8:10 PM,9/4/15 1:55 PM,S,183.437,180.971,13.63,-0.11,13.52,7510123538
20301473,EUR/CAD,1000,9/1/15 8:11 PM,9/4/15 1:55 PM,S,1.49206,1.47403,8.96,0.05,9.01,7510123538
20301478,EUR/AUD,1000,9/1/15 8:12 PM,9/4/15 1:55 PM,S,1.60568,1.60578,-0.05,0.18,0.13,7510123538
20301484,GBP/AUD,1000,9/1/15 8:13 PM,9/4/15 1:55 PM,S,2.17795,2.19254,-6.65,0.16,-6.49,7510123538
20330254,EUR/USD,1000,9/3/15 7:49 PM,9/4/15 1:55 PM,S,1.11176,1.11429,-1.66,0.01,-1.65,7510123538
20330276,EUR/JPY,1000,9/3/15 7:52 PM,9/4/15 1:55 PM,S,133.432,132.536,4.95,0.0,4.95,7510123538
20330280,EUR/CAD,1000,9/3/15 7:53 PM,9/4/15 1:55 PM,S,1.46697,1.47403,-3.51,0.01,-3.5,7510123538
20330283,GBP/CAD,1000,9/3/15 7:53 PM,9/4/15 1:55 PM,S,2.01365,2.01266,0.49,0.0,0.49,7510123538
20330288,EUR/AUD,1000,9/3/15 7:54 PM,9/4/15 1:55 PM,S,1.58421,1.60578,-9.84,0.03,-9.81,7510123538
20373820,EUR/USD,1000,9/9/15 7:50 AM,9/14/15 7:24 AM,S,1.11493,1.13505,-13.02,0.04,-12.98,7510123538
20373863,GBP/USD,1000,9/9/15 7:53 AM,9/14/15 7:24 AM,S,1.53772,1.54483,-4.6,-0.04,-4.64,7510123538
20373877,USD/JPY,1000,9/9/15 7:54 AM,9/14/15 7:24 AM,S,120.506,120.267,1.29,-0.05,1.24,7510123538
20373880,USD/CAD,1000,9/9/15 7:54 AM,9/9/15 7:54 AM,B,1.3201,1.32034,-0.12,0.0,-0.12,7510123538
20373900,USD/CAD,1000,9/9/15 7:55 AM,9/14/15 7:24 AM,S,1.32001,1.32473,-2.31,0.0,-2.31,7510123538
20373959,AUD/USD,1000,9/9/15 7:59 AM,9/14/15 7:24 AM,S,0.70503,0.70678,-1.13,-0.16,-1.29,7510123538
20373982,NZD/USD,1000,9/9/15 8:00 AM,9/14/15 7:24 AM,S,0.63717,0.63144,3.71,-0.21,3.5,7510123538
20374011,EUR/JPY,1000,9/9/15 8:01 AM,9/14/15 7:24 AM,S,134.483,136.502,-10.87,0.0,-10.87,7510123538
20374025,GBP/JPY,1000,9/9/15 8:01 AM,9/9/15 8:05 AM,B,185.447,185.363,0.45,0.0,0.45,7510123538
20374037,EUR/CAD,1000,9/9/15 8:01 AM,9/9/15 8:05 AM,B,1.47432,1.47346,0.42,0.0,0.42,7510123538
20374042,EUR/AUD,1000,9/9/15 8:02 AM,9/9/15 8:06 AM,B,1.58491,1.58409,0.38,0.0,0.38,7510123538
20374051,GBP/CAD,1000,9/9/15 8:02 AM,9/9/15 8:06 AM,B,2.03137,2.03078,0.29,0.0,0.29,7510123538
20374063,GBP/AUD,1000,9/9/15 8:03 AM,9/14/15 7:24 AM,S,2.18394,2.1861,-0.99,0.15,-0.84,7510123538
20374136,GBP/JPY,1000,9/9/15 8:05 AM,9/14/15 7:24 AM,S,185.447,185.784,-1.81,-0.11,-1.92,7510123538
20374147,EUR/CAD,1000,9/9/15 8:06 AM,9/14/15 7:24 AM,S,1.47437,1.50357,-14.27,0.04,-14.23,7510123538
20374154,EUR/AUD,1000,9/9/15 8:06 AM,9/14/15 7:24 AM,S,1.58514,1.60621,-9.64,0.15,-9.49,7510123538
20374160,GBP/CAD,1000,9/9/15 8:06 AM,9/14/15 7:24 AM,S,2.03139,2.04642,-7.34,-0.04,-7.38,7510123538
20389195,NZD/USD,1000,9/10/15 7:22 AM,9/11/15 7:21 AM,S,0.62745,0.63102,-2.31,-0.05,-2.36,7510123538
20405209,NZD/USD,1000,9/10/15 7:22 AM,9/14/15 7:24 AM,S,0.62745,0.63144,-2.58,-0.08,-2.66,7510123538
17743213,AUD/USD,1000,2/6/15 6:41 PM,2/10/15 10:28 AM,S,0.77885,0.77688,1.29,-0.08,1.21,7510117642
17774551,EUR/JPY,1000,2/10/15 5:28 PM,2/10/15 5:43 PM,S,135.1,135.079,0.12,0.0,0.12,7510117642
17784166,EUR/USD,1000,2/11/15 10:50 AM,2/11/15 11:47 AM,S,1.13112,1.12972,0.92,0.0,0.92,7510117642
17785495,EUR/USD,1000,2/11/15 10:50 AM,2/11/15 3:58 PM,S,1.13112,1.13046,0.43,0.0,0.43,7510117642
17784195,GBP/USD,1000,2/11/15 10:50 AM,2/11/15 11:49 AM,B,1.52859,1.5293,-0.46,0.0,-0.46,7510117642
17785497,GBP/USD,1000,2/11/15 10:50 AM,2/11/15 3:58 PM,B,1.5266,1.5293,-1.77,0.0,-1.77,7510117642
17784204,USD/JPY,1000,2/11/15 10:51 AM,2/11/15 12:48 PM,B,119.809,119.899,-0.49,0.0,-0.49,7510117642
17786372,USD/JPY,1000,2/11/15 10:51 AM,2/11/15 3:58 PM,B,120.372,119.899,2.57,0.0,2.57,7510117642
17784221,USD/CAD,1000,2/11/15 10:52 AM,2/11/15 11:50 AM,B,1.26317,1.26143,0.9,0.0,0.9,7510117642
17785600,USD/CAD,1000,2/11/15 10:52 AM,2/11/15 3:58 PM,B,1.26534,1.26143,2.02,0.0,2.02,7510117642
17784230,AUD/USD,1000,2/11/15 10:52 AM,2/11/15 11:51 AM,S,0.77382,0.77258,0.81,0.0,0.81,7510117642
17785602,AUD/USD,1000,2/11/15 10:52 AM,2/11/15 3:58 PM,S,0.77382,0.77156,1.48,0.0,1.48,7510117642
17784244,EUR/JPY,1000,2/11/15 10:53 AM,2/11/15 11:51 AM,B,135.429,135.595,-0.91,0.0,-0.91,7510117642
17785603,EUR/JPY,1000,2/11/15 10:53 AM,2/11/15 3:58 PM,B,136.066,135.595,2.56,0.0,2.56,7510117642
17784248,GBP/JPY,1000,2/11/15 10:53 AM,2/11/15 11:53 AM,B,183.174,183.359,-1.01,0.0,-1.01,7510117642
17785606,GBP/JPY,1000,2/11/15 10:53 AM,2/11/15 3:58 PM,B,183.765,183.359,2.21,0.0,2.21,7510117642
17784271,EUR/CAD,2000,2/11/15 10:54 AM,2/11/15 3:58 PM,B,1.43035,1.42777,2.67,0.0,2.67,7510117642
17784279,GBP/CAD,1000,2/11/15 10:54 AM,2/11/15 12:52 PM,B,1.92906,1.93072,-0.86,0.0,-0.86,7510117642
17786479,GBP/CAD,1000,2/11/15 10:54 AM,2/11/15 3:58 PM,B,1.93179,1.93072,0.55,0.0,0.55,7510117642
17784305,EUR/AUD,2000,2/11/15 10:54 AM,2/11/15 3:58 PM,B,1.46511,1.4617,3.45,0.0,3.45,7510117642
17784310,GBP/AUD,1000,2/11/15 10:55 AM,2/11/15 12:54 PM,B,1.97556,1.97743,-0.95,0.0,-0.95,7510117642
17786480,GBP/AUD,1000,2/11/15 10:55 AM,2/11/15 3:58 PM,B,1.97872,1.97743,0.65,0.0,0.65,7510117642
17785428,EUR/USD,1000,2/11/15 11:48 AM,2/11/15 12:46 PM,S,1.1296,1.13108,-0.97,0.0,-0.97,7510117642
17786370,EUR/USD,1000,2/11/15 11:48 AM,2/11/15 3:58 PM,S,1.1296,1.13046,-0.56,0.0,-0.56,7510117642
17785442,GBP/USD,1000,2/11/15 11:49 AM,2/11/15 12:47 PM,S,1.52859,1.52978,-0.78,0.0,-0.78,7510117642
17786371,GBP/USD,1000,2/11/15 11:49 AM,2/11/15 1:46 PM,S,1.52859,1.52931,-0.47,0.0,-0.47,7510117642
17785475,USD/CAD,1000,2/11/15 11:50 AM,2/11/15 12:49 PM,B,1.26157,1.26343,-0.96,0.0,-0.96,7510117642
17786373,USD/CAD,1000,2/11/15 11:50 AM,2/11/15 3:58 PM,B,1.26534,1.26343,0.99,0.0,0.99,7510117642
17785487,AUD/USD,1000,2/11/15 11:51 AM,2/11/15 12:50 PM,S,0.77241,0.77403,-1.06,0.0,-1.06,7510117642
17786474,AUD/USD,1000,2/11/15 11:51 AM,2/11/15 3:58 PM,S,0.77241,0.77156,0.56,0.0,0.56,7510117642
17785506,EUR/JPY,1000,2/11/15 11:51 AM,2/11/15 12:50 PM,S,135.405,135.536,-0.71,0.0,-0.71,7510117642
17786477,EUR/JPY,1000,2/11/15 11:51 AM,2/11/15 2:49 PM,S,135.405,135.739,-1.82,0.0,-1.82,7510117642
17785525,GBP/JPY,1000,2/11/15 11:53 AM,2/11/15 12:51 PM,S,183.152,183.255,-0.56,0.0,-0.56,7510117642
17786478,GBP/JPY,1000,2/11/15 11:53 AM,2/11/15 2:49 PM,S,183.152,183.389,-1.29,0.0,-1.29,7510117642
17786396,GBP/CAD,2000,2/11/15 12:52 PM,2/11/15 1:52 PM,S,1.92931,1.93206,-2.85,0.0,-2.85,7510117642
17786410,GBP/AUD,1000,2/11/15 12:54 PM,2/11/15 1:53 PM,S,1.97553,1.97642,-0.45,0.0,-0.45,7510117642
17787337,GBP/AUD,1000,2/11/15 12:54 PM,2/11/15 2:51 PM,S,1.97553,1.97853,-1.52,0.0,-1.52,7510117642
17787179,USD/JPY,2000,2/11/15 1:47 PM,2/11/15 3:58 PM,B,120.372,119.798,6.25,0.0,6.25,7510117642
17788220,USD/JPY,2000,2/11/15 2:47 PM,2/11/15 3:58 PM,B,120.372,120.098,2.98,0.0,2.98,7510117642
17788253,EUR/JPY,2000,2/11/15 2:49 PM,2/11/15 3:58 PM,B,136.066,135.743,3.52,0.0,3.52,7510117642
17788279,EUR/AUD,2000,2/11/15 2:50 PM,2/11/15 3:58 PM,B,1.46511,1.46401,1.11,0.0,1.11,7510117642
17788395,USD/CAD,2000,2/11/15 2:57 PM,2/11/15 3:58 PM,B,1.26534,1.2659,-0.58,0.0,-0.58,7510117642
17788436,GBP/USD,1000,2/11/15 2:57 PM,2/11/15 3:53 PM,S,1.52542,1.52597,-0.36,0.0,-0.36,7510117642
17789639,GBP/USD,1000,2/11/15 2:57 PM,2/11/15 3:58 PM,S,1.52542,1.52674,-0.86,0.0,-0.86,7510117642
17788458,AUD/USD,2000,2/11/15 2:58 PM,2/11/15 3:58 PM,S,0.77058,0.77156,-1.28,0.0,-1.28,7510117642
17788465,NZD/USD,2000,2/11/15 2:59 PM,2/11/15 3:58 PM,S,0.73678,0.73778,-1.31,0.0,-1.31,7510117642
17803910,EUR/USD,1000,2/12/15 10:37 AM,2/12/15 1:52 PM,S,1.13424,1.13636,-1.38,0.0,-1.38,7510117642
17808636,EUR/USD,1000,2/12/15 10:37 AM,2/12/15 2:53 PM,S,1.13424,1.139,-3.1,0.0,-3.1,7510117642
17803979,USD/JPY,1000,2/12/15 10:39 AM,2/12/15 1:50 PM,B,119.378,119.698,-1.74,0.0,-1.74,7510117642
17808534,USD/JPY,1000,2/12/15 10:39 AM,2/12/15 2:54 PM,B,119.068,119.698,-3.44,0.0,-3.44,7510117642
17804025,USD/CAD,1000,2/12/15 10:40 AM,2/12/15 2:50 PM,B,1.24494,1.25577,-5.66,0.0,-5.66,7510117642
17809940,USD/CAD,1000,2/12/15 10:40 AM,2/12/15 3:52 PM,B,1.24908,1.25577,-3.49,0.0,-3.49,7510117642
17804094,AUD/USD,1000,2/12/15 10:40 AM,2/12/15 2:52 PM,S,0.76823,0.77152,-2.14,0.0,-2.14,7510117642
17810046,AUD/USD,1000,2/12/15 10:40 AM,2/12/15 3:52 PM,S,0.76823,0.7721,-2.52,0.0,-2.52,7510117642
17804135,NZD/USD,1000,2/12/15 10:40 AM,2/12/15 1:51 PM,S,0.73654,0.73888,-1.52,0.0,-1.52,7510117642
17808635,NZD/USD,1000,2/12/15 10:40 AM,2/12/15 2:55 PM,S,0.73654,0.74134,-3.12,0.0,-3.12,7510117642
17804208,EUR/JPY,1000,2/12/15 10:41 AM,2/12/15 3:54 PM,B,135.41,135.658,-1.36,0.0,-1.36,7510117642
17811639,EUR/JPY,1000,2/12/15 10:41 AM,2/12/15 4:53 PM,B,135.38,135.658,-1.52,0.0,-1.52,7510117642
17804224,GBP/JPY,1000,2/12/15 10:41 AM,2/12/15 11:53 AM,B,183.625,182.964,3.6,0.0,3.6,7510117642
17806425,GBP/JPY,1000,2/12/15 10:41 AM,2/12/15 12:52 PM,B,183.942,182.964,5.32,0.0,5.32,7510117642
17804287,EUR/CAD,1000,2/12/15 10:42 AM,2/12/15 1:55 PM,B,1.42592,1.42269,1.67,0.0,1.67,7510117642
17808643,EUR/CAD,1000,2/12/15 10:42 AM,2/12/15 3:03 PM,B,1.41946,1.42269,-1.69,0.0,-1.69,7510117642
17804300,GBP/CAD,2000,2/12/15 10:42 AM,2/12/15 12:53 PM,B,1.92759,1.91867,9.26,0.0,9.26,7510117642
17804312,EUR/AUD,1000,2/12/15 10:43 AM,2/12/15 1:57 PM,B,1.47829,1.47479,1.75,0.0,1.75,7510117642
17808746,EUR/AUD,1000,2/12/15 10:43 AM,2/12/15 3:53 PM,B,1.47285,1.47479,-0.97,0.0,-0.97,7510117642
17804320,GBP/AUD,2000,2/12/15 10:43 AM,2/12/15 12:54 PM,B,1.99904,1.98873,10.31,0.0,10.31,7510117642
17804405,GBP/USD,1000,2/12/15 10:44 AM,2/12/15 11:51 AM,B,1.53379,1.52931,2.92,0.0,2.92,7510117642
17806422,GBP/USD,1000,2/12/15 10:44 AM,2/12/15 12:51 PM,B,1.53556,1.52931,4.07,0.0,4.07,7510117642
17806323,GBP/AUD,1000,2/12/15 11:52 AM,2/12/15 1:58 PM,B,2.00066,1.99618,2.24,0.0,2.24,7510117642
17808748,GBP/AUD,1000,2/12/15 11:52 AM,2/12/15 3:00 PM,B,1.99255,1.99618,-1.82,0.0,-1.82,7510117642
17806340,GBP/JPY,1000,2/12/15 11:53 AM,2/12/15 1:53 PM,B,183.483,183.646,-0.89,0.0,-0.89,7510117642
17808639,GBP/JPY,1000,2/12/15 11:53 AM,2/12/15 2:56 PM,B,182.954,183.646,-3.78,0.0,-3.78,7510117642
17806347,GBP/CAD,1000,2/12/15 11:54 AM,2/12/15 2:51 PM,B,1.91253,1.9268,-7.46,0.0,-7.46,7510117642
17810042,GBP/CAD,1000,2/12/15 11:54 AM,2/12/15 2:58 PM,B,1.9148,1.9268,-6.27,0.0,-6.27,7510117642
17808602,GBP/CAD,1000,2/12/15 1:56 PM,2/12/15 2:51 PM,B,1.91219,1.9302,-9.42,0.0,-9.42,7510117642
17810043,GBP/CAD,1000,2/12/15 1:56 PM,2/12/15 2:58 PM,B,1.91452,1.9302,-8.19,0.0,-8.19,7510117642
